columnR1 columnR2 columnR3 columnR4 columnR5 roofControl1 roofControl2 shift kickerElev mass maxDispl elasticEnergy
0.658516 0.851799 0.569088 0.368549 0.526467 -0.1216 -0.266888 1.3444 0.668285 5117.019723 6.073197 0.84743
0.36537 0.267182 0.483143 0.757968 0.11424 0.790012 -0.002644 0.652892 0.598621 3111.930246 5.855595 0.941933
0.96279 0.147442 0.667413 0.185858 0.934352 -0.65726 -0.498731 1.097886 0.67097 3594.084914 8.617371 1.544353
0.434876 0.936236 0.153218 0.790008 0.232959 0.737954 -0.143184 0.456315 0.48588 2833.777468 5.075385 0.96166
0.150013 0.482436 0.880516 0.35685 0.117949 -0.740696 -0.023507 0.141659 0.730658 2280.02921 4.36309 1.214425
0.317252 0.715027 0.255299 0.663301 0.792642 0.838173 -0.433751 0.171525 0.62454 1965.724475 4.31387 1.006002
0.775154 0.269094 0.287612 0.558984 0.91457 0.197923 -0.233345 0.618172 0.584132 3712.792986 6.01297 0.632014
0.263565 0.829749 0.156173 0.715145 0.362813 -0.581846 -0.06847 0.305024 0.219661 2834.137036 5.147211 1.180701
0.989834 0.580892 0.676271 0.639901 0.383711 -0.610305 0.142678 0.938 0.024404 2902.92698 6.164209 1.272471
0.375968 0.833936 0.940528 0.608743 0.247088 0.3995 0.028088 0.070045 0.828788 2326.536715 5.582489 1.107739
0.888999 0.641827 0.10727 0.768745 0.335114 0.996062 -0.322334 1.072076 0.226492 6786.898809 4.10784 0.640228
0.264171 0.726376 0.860679 0.324699 0.202125 -0.881367 0.243675 0.21109 0.134143 2323.425313 3.676721 0.907018
0.139451 0.830799 0.823236 0.88756 0.534358 -0.641755 0.356236 1.423746 0.407553 11150.450098 2.690997 0.416755
0.469586 0.537263 0.690446 0.572484 0.805415 0.187268 -0.490294 0.801076 0.664858 4982.052948 4.858567 0.668059
0.212836 0.164519 0.604818 0.647325 0.838009 -0.011572 -0.329067 0.487103 0.348231 4026.969596 5.452258 0.570467
0.184005 0.397048 0.44165 0.394104 0.859452 0.193435 -0.017276 1.163624 0.163155 4961.544956 6.225803 0.669607
0.229252 0.44633 0.280823 0.296673 0.199373 0.386416 -0.495735 0.328813 0.391413 3365.404651 5.16606 0.965815
0.681232 0.720899 0.528387 0.768816 0.554414 0.155492 0.218803 0.011006 0.046339 1928.344678 2.772459 0.53441
0.200807 0.473924 0.313679 0.95982 0.51072 -0.260964 0.105534 0.146608 0.83833 2793.86961 5.416377 0.9886
0.543103 0.556679 0.232045 0.464574 0.294311 0.657214 0.192142 0.434659 0.950488 3013.200549 5.678979 0.971707
0.70069 0.846138 0.842637 0.668728 0.860379 -0.025123 0.106034 0.916678 0.033729 2938.775522 5.087662 0.540913
0.672913 0.554948 0.810107 0.125547 0.899614 0.824914 0.373331 0.771701 0.686055 2637.552725 8.030919 1.250077
0.633053 0.353967 0.175279 0.422669 0.467495 -0.953488 -0.378217 1.192899 0.724308 3756.971428 7.229018 1.320004
0.28671 0.585403 0.313255 0.665664 0.6042 -0.738188 0.494923 0.316336 0.121313 2343.590936 3.916056 0.958532
0.458303 0.831509 0.670587 0.427863 0.182145 -0.597622 0.255509 0.643323 0.711573 3154.965826 4.635244 0.995155
0.821121 0.352252 0.398934 0.918446 0.422563 0.360835 -0.46357 0.066025 0.870251 2624.085039 4.05867 0.980764
0.966032 0.117332 0.270909 0.554549 0.190079 0.395326 0.226035 0.056136 0.614811 1883.978039 6.549288 1.230782
0.19032 0.145771 0.294354 0.203453 0.802496 0.561177 0.488852 0.573002 0.015896 3100.540528 7.856156 0.845236
0.198252 0.662119 0.212063 0.90777 0.501309 -0.278895 -0.422877 0.61727 0.813246 3842.879455 5.834751 0.915611
0.839973 0.326767 0.45216 0.49749 0.251574 0.515284 -0.230062 0.812717 0.118424 3689.724929 6.838739 1.077156
0.663032 0.487318 0.304702 0.825444 0.994676 -0.697529 0.288443 0.897861 0.339727 2637.887499 6.735511 1.270647
0.847356 0.154725 0.757118 0.740549 0.511808 -0.637395 0.143073 0.224525 0.643327 2114.198426 4.967472 1.322003
0.35497 0.630669 0.753923 0.138973 0.577695 -0.705914 0.072138 0.526029 0.419133 2297.054056 7.419933 1.471505
0.851996 0.520312 0.316102 0.97637 0.486839 0.677918 -0.249001 0.045864 0.926119 2143.992841 3.821706 1.006235
0.716574 0.111194 0.722318 0.146254 0.165434 0.432524 0.383388 0.568182 0.929313 3794.16689 8.447877 0.997596
0.911135 0.38023 0.457267 0.145915 0.14151 0.024736 -0.223428 0.983038 0.89174 4955.36929 8.575263 0.987999
0.816302 0.958485 0.408415 0.108734 0.609895 -0.346492 0.212381 0.306419 0.781615 3156.569539 5.456223 1.077801
0.834183 0.688619 0.925434 0.502994 0.318727 0.626889 -0.383675 1.054971 0.942303 3870.923581 5.936282 1.091028
0.24769 0.595559 0.117703 0.845553 0.721213 -0.422515 -0.215377 0.959116 0.067774 8538.803172 3.603527 0.424842
0.576373 0.523734 0.837409 0.713512 0.751129 -0.707334 0.373251 1.043175 0.810166 2906.485145 5.598072 1.163219
0.264123 0.209646 0.758843 0.511802 0.994292 0.061999 0.253624 0.546092 0.324083 2559.94162 5.347715 0.511245
0.728377 0.240194 0.398556 0.343995 0.996659 -0.577661 0.448598 0.274734 0.344128 2340.977254 5.265366 1.195387
0.357812 0.72638 0.509622 0.926291 0.306248 -0.095803 -0.022031 1.066983 0.512849 3724.573247 7.879853 0.869055
0.630562 0.454204 0.608009 0.639314 0.228634 0.940436 0.230245 0.459966 0.18135 2830.186396 4.759569 0.948348
0.215231 0.718948 0.372844 0.235418 0.962273 -0.392711 0.10373 1.422496 0.100798 6519.206967 5.561458 0.841473
0.320371 0.775525 0.131395 0.85722 0.875703 -0.751996 0.268006 0.806431 0.34067 2372.257699 7.339054 1.335942
0.734343 0.39621 0.951628 0.241697 0.614025 0.615915 0.115664 0.198743 0.783526 2569.575874 4.809198 0.90884
0.192502 0.912001 0.871195 0.976052 0.482303 0.529346 0.237018 0.07657 0.95595 2156.358264 4.97587 0.994899
0.127364 0.724816 0.684136 0.62169 0.470466 0.111035 0.3791 0.872105 0.737655 6682.021528 3.447905 0.37334
0.530412 0.958527 0.533415 0.539175 0.689563 -0.3167 -0.162099 0.510448 0.656116 3180.987548 6.041852 0.935891
0.360515 0.293407 0.522263 0.258269 0.103668 0.060999 -0.270551 0.72944 0.884527 4387.243635 7.817989 0.899484
0.876669 0.936267 0.43789 0.673003 0.42373 0.362276 0.412309 0.083232 0.525062 1964.179018 5.289619 1.079898
0.915747 0.84964 0.156382 0.751147 0.923564 0.034875 -0.46185 0.295199 0.162482 4013.604881 3.91668 0.552823
0.894189 0.662039 0.836885 0.189889 0.555886 0.337175 -0.375608 1.035171 0.298274 5657.475895 6.435531 0.923796
0.713275 0.961092 0.617941 0.977327 0.787352 0.360395 -0.341381 1.317674 0.59919 4837.700837 5.531082 0.809255
0.828385 0.438621 0.680873 0.575204 0.17129 -0.960789 0.27876 0.92019 0.924255 3145.951501 3.914872 0.835757
0.539354 0.606302 0.174075 0.696306 0.341102 -0.678694 0.354853 1.302112 0.677649 3873.480192 5.817654 1.117771
0.796744 0.124591 0.73617 0.465385 0.534514 -0.91159 -0.110534 0.715106 0.654333 2337.785199 6.81081 1.307056
0.411476 0.563189 0.114518 0.847019 0.188021 0.981266 0.400046 0.468546 0.271109 4680.827933 4.929784 0.680151
0.634756 0.880656 0.752936 0.539531 0.457041 0.675009 -0.162945 0.522238 0.612148 3136.291784 4.851727 0.924883
0.185253 0.540697 0.917558 0.916923 0.822999 0.984449 -0.287764 0.913603 0.553162 5122.964647 4.053086 0.602318
0.421745 0.984876 0.444686 0.756988 0.571487 0.907525 0.412631 1.327532 0.778247 3644.176121 6.806326 1.212002
0.87008 0.330905 0.261184 0.728106 0.285362 -0.369738 -0.40931 0.941998 0.252306 3893.845997 8.120794 1.349529
0.948272 0.986829 0.437345 0.131776 0.389021 0.143467 -0.428875 0.968137 0.341559 6607.755081 6.417543 0.843138
0.38899 0.626868 0.5503 0.573289 0.995782 -0.020561 0.048453 0.498078 0.705464 1728.50443 4.496415 0.444633
0.278533 0.89594 0.971234 0.231168 0.275164 -0.363559 0.23754 0.138551 0.785912 2590.093498 5.209907 1.268093
0.715284 0.299893 0.654506 0.436674 0.853781 0.694547 0.411961 0.733962 0.812628 2608.254167 6.964586 1.046154
0.271343 0.427852 0.486032 0.999012 0.365515 -0.361355 0.348563 1.397003 0.712185 4605.83938 7.13889 1.232283
0.723769 0.810038 0.882641 0.227583 0.353915 0.287061 -0.453201 1.467882 0.551071 6123.711688 7.82367 1.324242
0.134343 0.462698 0.645238 0.407298 0.718325 0.335952 -0.186428 1.436563 0.172968 8382.148219 4.087085 0.531168
0.796829 0.851853 0.716165 0.929287 0.83735 -0.9843 -0.070946 0.347232 0.30997 1666.440916 4.039327 1.144249
0.616996 0.456477 0.365549 0.93931 0.148263 0.85223 -0.155717 1.224341 0.36571 3956.702224 7.076544 1.220289
0.805714 0.855159 0.741627 0.353404 0.332847 0.059899 0.448063 0.682675 0.809779 5408.85893 4.024326 0.625101
0.742384 0.60813 0.244949 0.836354 0.568265 -0.884918 0.064948 0.575861 0.437545 1763.059213 6.135111 1.35762
0.519652 0.102449 0.307671 0.581322 0.813644 -0.685924 0.170395 0.237361 0.181284 2082.650153 5.746429 1.216394
0.637851 0.807423 0.723012 0.606732 0.88303 0.283038 0.373756 0.924813 0.912701 3573.808293 5.674776 0.682285
0.679804 0.261757 0.947688 0.984083 0.625669 -0.006343 -0.366323 1.238257 0.933741 5604.178968 6.528066 0.836713
0.872656 0.782226 0.952272 0.518916 0.991221 -0.889218 0.341923 0.972248 0.804022 2245.881715 6.099949 1.326016
0.786133 0.824454 0.471492 0.211675 0.248177 -0.771317 0.096431 0.356241 0.932601 2555.511156 4.47725 1.079098
0.417616 0.959948 0.27947 0.121962 0.583569 -0.150294 -0.223397 1.011687 0.241314 6665.157352 5.353199 0.629373
0.8894 0.22166 0.255105 0.628082 0.357439 -0.696844 0.183745 0.537452 0.572345 2787.723251 5.512974 1.09994
0.963538 0.244045 0.238663 0.965682 0.948133 0.95967 0.212381 0.075787 0.923237 1842.128932 4.458582 0.973913
0.238235 0.800856 0.856538 0.906122 0.534593 -0.284163 0.253914 1.146041 0.207373 4653.483893 7.133021 1.111951
0.535658 0.813415 0.387862 0.194495 0.804377 0.275212 0.044166 0.603822 0.533367 2567.132938 7.64257 0.753006
0.421848 0.628373 0.77422 0.734172 0.676084 -0.605776 0.447894 0.097417 0.826817 2150.31246 3.612949 1.131115
0.766029 0.610488 0.243586 0.898225 0.29271 -0.942392 -0.483772 1.45966 0.044194 10765.630558 3.017505 0.56164
0.648895 0.678935 0.820026 0.86509 0.510521 0.013374 -0.187914 0.7772 0.089665 3896.05736 5.020128 0.525373
0.427032 0.615525 0.34406 0.409679 0.346296 -0.364753 0.00858 0.805896 0.048753 4031.684174 7.115874 1.171218
0.595609 0.86794 0.876496 0.264341 0.166238 -0.943373 -0.304033 1.010569 0.379709 3571.658043 7.13662 1.353338
0.867567 0.526867 0.182505 0.728772 0.76144 0.597084 0.111806 1.048215 0.049376 6070.329979 4.875937 0.664679
0.609304 0.372996 0.30513 0.19177 0.449043 0.43622 -0.463825 0.11655 0.188911 2762.351033 4.719659 1.101558
0.719056 0.746622 0.938076 0.474412 0.312265 0.216964 -0.410071 0.269301 0.897325 3532.796833 5.040076 0.933755
0.850957 0.394172 0.243661 0.967089 0.911279 -0.618871 -0.25991 0.180673 0.486029 2619.32237 4.630833 1.093026
0.864082 0.415516 0.571076 0.410747 0.848257 -0.109894 -0.473464 0.89183 0.631752 4671.238792 4.632713 0.659509
0.627193 0.72789 0.583357 0.897766 0.943009 -0.910449 -0.395988 0.121152 0.948573 1656.813562 4.113959 1.201474
0.409981 0.654178 0.325899 0.565017 0.2698 -0.914912 -0.113882 1.450727 0.05421 2887.143069 8.236785 1.66314
0.109213 0.948682 0.33307 0.149289 0.246892 0.811978 0.232615 0.151131 0.207301 2533.198651 7.409484 1.07782
0.230897 0.568301 0.885949 0.966702 0.52388 0.110674 0.262889 1.030091 0.832795 5389.244075 5.045195 0.613394
0.633652 0.335261 0.916789 0.896086 0.797477 0.337387 0.203832 1.454789 0.995026 5052.626791 7.042328 0.916562
0.115918 0.546005 0.956948 0.122297 0.75586 -0.249848 -0.185922 0.310735 0.478014 2831.294483 6.801408 0.807344
0.547396 0.869993 0.526682 0.202837 0.183454 -0.692778 0.04908 0.436628 0.964956 3056.178845 5.014233 1.103987
0.994155 0.206496 0.489224 0.678481 0.61105 -0.34553 -0.005778 0.323986 0.173731 3460.264399 5.820602 1.020991
0.720826 0.81742 0.648695 0.128401 0.344055 -0.262792 0.3839 1.07645 0.786723 4598.195661 7.764191 1.332852
0.405559 0.541402 0.114976 0.414171 0.978609 0.195149 -0.362987 0.856743 0.080413 4585.563452 6.396762 0.746807
0.64116 0.282722 0.751462 0.934203 0.616081 -0.936789 -0.377228 0.442411 0.642958 1988.700761 5.17584 1.162802
0.959275 0.655145 0.248522 0.554961 0.556672 -0.631507 0.104492 0.33933 0.346684 2329.803791 5.042099 1.295
0.831918 0.81593 0.114806 0.335658 0.552992 0.65294 0.115049 0.386855 0.44103 2809.982082 5.599552 0.927674
0.605645 0.126443 0.842527 0.819044 0.443992 -0.046924 0.142182 0.430772 0.098584 2549.867508 5.787095 0.591812
0.764294 0.287973 0.555936 0.7949 0.447012 -0.619814 -0.007893 0.080049 0.354519 2315.230296 4.433572 1.370975
0.818338 0.567234 0.918354 0.182404 0.215174 -0.594552 0.167181 1.138159 0.777597 5595.375389 5.503149 1.001373
0.52628 0.968884 0.877344 0.365983 0.981413 0.913499 -0.179109 0.335935 0.273985 2208.794618 5.203611 0.953524
0.527144 0.863932 0.862901 0.641955 0.903748 -0.806952 -0.253677 0.104562 0.632612 2000.277996 3.883749 1.165323
0.518866 0.512776 0.844426 0.160174 0.734263 -0.529136 -0.475476 0.156609 0.813904 2592.977558 5.058319 1.378605
0.720893 0.894555 0.709074 0.539358 0.127757 0.1711 0.264059 0.801945 0.055955 4902.682036 5.384206 0.617352
0.973921 0.900819 0.987407 0.13188 0.90427 -0.371441 -0.209675 1.384375 0.965109 4803.778024 9.101086 1.442004
0.354946 0.529126 0.240538 0.642138 0.335109 0.530565 -0.498431 0.250146 0.464344 2801.877114 4.478935 1.020196
0.712526 0.225651 0.995319 0.694763 0.462111 0.855519 0.012928 0.637963 0.892901 2877.408372 5.865282 0.982738
0.959589 0.458498 0.768786 0.867464 0.312427 -0.799447 0.400166 1.498258 0.402213 4052.901405 4.84598 1.03182
0.725545 0.78813 0.852755 0.517983 0.257856 -0.455645 -0.396719 0.492862 0.507971 3211.754045 5.596168 1.2101
0.625986 0.450115 0.713386 0.297831 0.594759 0.340421 0.076142 0.306945 0.577867 2511.929606 6.099019 0.798291
0.789194 0.35133 0.543622 0.562101 0.426357 -0.540709 0.20639 0.766182 0.234923 2842.520435 6.130493 1.229696
0.730202 0.947073 0.501434 0.31308 0.126694 0.335522 -0.106271 0.967366 0.970574 4571.435085 7.94455 1.051605
0.64616 0.159834 0.341705 0.427732 0.850474 0.160949 0.430299 0.434462 0.739249 2560.08928 5.392469 0.653508
0.440472 0.976117 0.796568 0.303447 0.506408 0.657975 -0.345524 1.227368 0.084482 5221.692058 6.51909 1.092539
0.759528 0.868088 0.95986 0.358578 0.188654 0.05837 0.138507 0.804015 0.781814 3888.314317 5.131689 0.570205
0.187457 0.338578 0.432461 0.179778 0.277364 -0.130955 -0.279793 0.08052 0.430199 3286.629978 3.0093 0.600509
0.391732 0.556933 0.327384 0.796862 0.279517 0.401411 0.426753 0.309336 0.571938 2539.810196 6.347747 1.055842
0.922432 0.286689 0.678633 0.100314 0.388237 0.968509 0.005882 0.90739 0.094468 9024.870597 4.96886 0.585461
0.85211 0.92253 0.783384 0.716441 0.172558 -0.793763 0.315723 0.972807 0.101884 3268.583595 4.233475 0.917332
0.300311 0.80521 0.566933 0.392645 0.621112 0.095904 -0.018049 0.194028 0.478293 1550.722083 5.059658 0.488947
0.169793 0.213743 0.761555 0.116374 0.926765 0.736911 0.457587 1.099406 0.784941 5496.961134 7.465433 1.004939
0.409004 0.285384 0.73297 0.406614 0.417459 -0.340448 0.364304 0.43699 0.665049 3091.837432 5.130351 1.039826
0.106051 0.161584 0.954052 0.975985 0.59874 0.533995 -0.092528 1.202138 0.826789 7541.922936 6.099238 0.719023
0.839775 0.818166 0.87764 0.576405 0.128952 0.708362 -0.167589 0.05035 0.811737 2617.844168 3.619302 0.983794
0.554303 0.772899 0.473882 0.687822 0.888707 0.865396 -0.216796 0.965644 0.333642 2928.74572 5.495496 0.95937
0.69977 0.183631 0.442682 0.17677 0.12275 -0.544669 0.061023 0.008998 0.569582 2700.547932 3.893346 1.330342
0.429495 0.593868 0.471124 0.458362 0.725774 0.477706 0.227217 0.620337 0.109387 2573.823655 6.1918 0.797478
0.571853 0.399276 0.735988 0.65753 0.144847 0.374286 0.237544 0.825155 0.994691 3475.184445 7.524691 0.931777
0.455458 0.557635 0.535015 0.421747 0.682552 0.97594 0.405876 0.415083 0.53923 2146.365608 5.38615 1.042522
0.297544 0.406217 0.245298 0.609405 0.844502 0.536768 0.172887 1.430049 0.600082 3850.921376 9.226463 1.298117
0.5331 0.227136 0.797207 0.821663 0.525687 0.342407 -0.381661 1.225707 0.913735 4653.539314 7.202695 1.067774
0.629325 0.986248 0.510151 0.106451 0.282787 0.087075 0.024811 0.299953 0.567325 2077.078146 6.465601 0.519902
0.73355 0.495876 0.679391 0.563291 0.469817 -0.540179 0.322537 0.245307 0.720766 2562.536191 4.068981 1.121094
0.87776 0.641713 0.48523 0.945952 0.47208 -0.627532 0.075227 0.796029 0.223511 2935.370226 5.668212 1.177367
0.600144 0.480078 0.287079 0.202308 0.426139 0.277272 0.344403 0.550063 0.619479 2518.21019 7.947248 0.896162
0.48763 0.808092 0.152984 0.310601 0.399206 0.063114 0.231732 0.336371 0.381709 2789.289243 3.883218 0.461684
0.46431 0.614229 0.534468 0.906104 0.642698 0.170142 0.249944 1.24036 0.55025 4639.118971 5.220984 0.629005
0.44328 0.8317 0.889458 0.549218 0.467016 0.991755 0.254726 1.190788 0.405787 3607.795987 6.208826 1.121333
0.291549 0.30762 0.642818 0.793818 0.617088 -0.095266 -0.286157 0.792741 0.873763 3812.895193 5.39787 0.666113
0.775608 0.939879 0.687007 0.326283 0.680429 -0.087615 0.248607 1.323941 0.370792 5004.749529 7.288929 0.989199
0.188597 0.344149 0.581327 0.115199 0.783399 -0.313454 0.331737 0.986307 0.445788 5893.853057 6.274825 0.841716
0.549029 0.97633 0.247949 0.159504 0.385376 -0.227339 -0.024887 0.704841 0.702854 3411.695599 10.226177 1.234434
0.174993 0.889692 0.405508 0.596056 0.791659 0.73647 0.090078 0.424278 0.803475 2881.128882 5.593095 0.734454
0.424659 0.331145 0.235793 0.386608 0.578319 0.858757 0.246994 1.117671 0.840997 3433.782104 8.454295 1.29067
0.608301 0.410513 0.416929 0.174639 0.719901 -0.150241 0.083093 0.844554 0.472433 3628.66121 8.476119 0.929872
0.565689 0.896695 0.575748 0.48845 0.524892 0.727011 0.299404 0.175744 0.317682 2356.067884 4.344622 0.941037
0.268839 0.350089 0.445848 0.646057 0.655995 -0.791688 0.118275 0.134233 0.148215 1713.054828 4.183248 1.265844
0.57429 0.908401 0.767607 0.677188 0.546261 -0.707618 -0.063604 1.391275 0.317269 3582.419339 6.575275 1.321819
0.832058 0.584067 0.473623 0.794111 0.598815 0.691295 -0.423547 0.181762 0.476787 2174.422696 4.150492 1.028496
0.604635 0.427538 0.396239 0.24856 0.355006 -0.286998 -0.015513 1.257265 0.211654 4912.433065 8.732567 1.212451
0.543294 0.148198 0.521129 0.932113 0.524528 0.605333 0.248671 1.20025 0.012729 5133.412714 7.752692 1.089424
0.541676 0.929625 0.138396 0.951844 0.403828 -0.128688 0.221001 0.065249 0.54516 2562.212186 5.144885 1.024911
0.962986 0.244116 0.692502 0.446586 0.954893 0.626284 -0.187505 0.625972 0.382538 2870.86759 5.849234 0.895972
0.169466 0.140479 0.899681 0.313454 0.16096 -0.125898 0.238195 1.396576 0.961859 8966.501448 5.588248 0.747984
0.236702 0.630275 0.591757 0.585583 0.964151 -0.510622 0.301734 0.497675 0.218566 2885.203745 5.074042 0.970172
0.699955 0.6832 0.398924 0.190189 0.323004 -0.544266 0.287376 0.176392 0.089646 2766.340528 4.112694 1.098856
0.752619 0.400175 0.85141 0.981985 0.561263 -0.122367 0.077403 0.63812 0.167323 2841.642096 7.796379 0.847146
0.849252 0.208954 0.861008 0.93433 0.435223 -0.952594 -0.369607 1.357278 0.44146 3650.480888 6.866231 1.35852
0.423701 0.116639 0.664471 0.498562 0.900259 0.738599 0.035471 1.365086 0.19491 7535.384363 4.683965 0.629703
0.518288 0.389197 0.196702 0.866288 0.763014 0.99132 0.220711 0.81655 0.939385 2861.631009 6.681745 0.994668
0.935552 0.644183 0.205555 0.541788 0.909222 0.508949 -0.230052 1.058383 0.917047 3804.852502 7.025922 1.014116
0.429801 0.271139 0.586202 0.879491 0.46043 -0.071777 -0.209755 0.848267 0.23466 3819.317103 5.742411 0.671163
0.809695 0.51032 0.459248 0.499863 0.225731 -0.241161 0.281641 1.274096 0.463083 4131.692149 8.239188 1.343323
0.452973 0.800227 0.692895 0.660754 0.219761 -0.981374 0.389844 0.155532 0.292529 2156.799203 2.354024 0.801997
0.100367 0.885228 0.525176 0.562678 0.961707 -0.05845 -0.013519 0.750537 0.879078 7467.20797 2.851497 0.237399
0.256709 0.158487 0.512011 0.391699 0.103938 0.993186 0.326915 0.012968 0.632494 2276.8192 3.545622 1.063676
0.25827 0.809882 0.425529 0.2099 0.3515 -0.114626 -0.313733 1.103286 0.525229 4177.979333 8.594227 1.172827
0.154712 0.582874 0.213237 0.47568 0.319293 0.440139 -0.410703 1.351648 0.482813 8350.434812 4.119136 0.588473
0.907708 0.494856 0.157119 0.688918 0.406274 0.905466 0.117093 1.070157 0.711338 3518.394492 6.994663 1.139315
0.977238 0.63039 0.567591 0.950021 0.318085 0.873693 -0.039161 0.42561 0.285745 2651.127035 4.449816 0.914746
0.287439 0.226431 0.137305 0.779642 0.658019 -0.889475 -0.199439 0.174954 0.429428 1720.628481 6.121346 1.254746
0.211881 0.697416 0.730697 0.772572 0.512324 -0.66598 -0.389724 0.862286 0.750523 4233.939213 5.211843 0.939703
0.896533 0.740763 0.671256 0.129741 0.972389 -0.226585 -0.021119 1.357393 0.621641 5173.962723 8.201876 1.090811
